'bamb_1b', 0, '1_5', 'gg_bamb_1b', 'cs_bamb_1b', 'cs_a', 'cs_b', 7930000, 0, 65543, 'バンブー', 'バンブー', 0, 0, 0, 'ha_bamb_1b', 270481475, 0, 0, 0, 0, 1
'chira_csb', 4, 'cs10_', 'gg_chira_csb', 'cs_chira_csb', 'cs_chira_csa', 'cs_chira_csb', 8912996, 32, 65948, 'チラ', '智羅', 0, 0, 0, 'ha_chira_csb', 270481475, 0, 0, 0, 0, 15
'mimi_16a', 0, '16', 'gg_mimi_16a', 'cs_mimi_16a', 'cs_mimi_16a', 'cs_mimi_16b', 8519790, 257, 2031616, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_16a', 270481475, 0, 0, 0, 0, 16
'mimi_16b', 0, '16', 'gg_mimi_16b', 'cs_mimi_16b', 'cs_mimi_16a', 'cs_mimi_16b', 8519790, 257, 2097152, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_16b', 270481475, 0, 0, 0, 0, 16
'nyami_16a', 0, '16', 'gg_nyami_16a', 'cs_nyami_16a', 'cs_nyami_16a', 'cs_nyami_16b', 8192095, 257, 1966081, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyami_16a', 270481475, 0, 0, 0, 0, 16
'nyami_16b', 0, '16', 'gg_nyami_16b', 'cs_nyami_16b', 'cs_nyami_16a', 'cs_nyami_16b', 8192095, 257, 2031617, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyami_16b', 270481475, 0, 0, 0, 0, 16
'judy_16a', 0, '16', 'gg_judy_16a', 'cs_judy_16a', 'cs_judy_16a', 'cs_judy_16b', 8192125, 256, 1441795, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_16a', 270481475, 0, 0, 0, 0, 16
'judy_16b', 0, '16', 'gg_judy_16b', 'cs_judy_16b', 'cs_judy_16a', 'cs_judy_16b', 8192125, 256, 1507331, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_16b', 270481475, 0, 0, 0, 0, 16
'romio_16a', 0, '16', 'gg_romio_16a', 'cs_romio_16a', 'cs_romio_16a', 'cs_romio_16b', 4980830, 288, 131270, 'ロミオ', 'ロミ夫', 0, 0, 0, 'ha_romio_16a', 270481475, 0, 0, 0, 0, 16
'romio_16b', 0, '16', 'gg_romio_16b', 'cs_romio_16b', 'cs_romio_16a', 'cs_romio_16b', 4980830, 288, 196806, 'ロミオ', 'ロミ夫', 0, 0, 0, 'ha_romio_16b', 270481475, 0, 0, 0, 0, 16
'yima_16a', 0, '16', 'gg_yima_16a', 'cs_yima_16a', 'cs_yima_16a', 'cs_yima_16b', 5898368, 256, 262467, 'イマ', 'イマ', 0, 0, 0, 'ha_yima_16a', 270481475, 0, 0, 0, 0, 16
'yima_16b', 0, '16', 'gg_yima_16b', 'cs_yima_16b', 'cs_yima_16a', 'cs_yima_16b', 5898368, 256, 328003, 'イマ', 'イマ', 0, 0, 0, 'ha_yima_16b', 270481475, 0, 0, 0, 0, 16
'satou_16a', 0, '16', 'gg_satou_16a', 'cs_satou_16a', 'cs_satou_16a', 'cs_satou_16b', 5898365, 257, 414, 'サトウサン', 'サトウさん', 0, 0, 0, 'ha_satou_16a', 270481475, 0, 0, 0, 0, 16
'satou_16b', 0, '16', 'gg_satou_16b', 'cs_satou_16b', 'cs_satou_16a', 'cs_satou_16b', 5898365, 257, 65950, 'サトウサン', 'サトウさん', 0, 0, 0, 'ha_satou_16b', 270481475, 0, 0, 0, 0, 16
'dormir_16a', 0, '16', 'gg_dormir_16a', 'cs_dormir_16a', 'cs_dormir_16a', 'cs_dormir_16b', 7471227, 256, 415, 'ロザリー', 'ロザリー', 0, 0, 0, 'ha_dormir_16a', 270481475, 0, 0, 0, 0, 16
'dormir_16b', 0, '16', 'gg_dormir_16b', 'cs_dormir_16b', 'cs_dormir_16a', 'cs_dormir_16b', 7471227, 256, 65951, 'ロザリー', 'ロザリー', 0, 0, 0, 'ha_dormir_16b', 270481475, 0, 0, 0, 0, 16
'edda_16a', 0, '16', 'gg_edda_16a', 'cs_edda_16a', 'cs_edda_16a', 'cs_edda_16b', 7536748, 256, 416, 'エッダ', 'エッダ', 0, 0, 0, 'ha_edda_16a', 270481475, 0, 0, 0, 0, 16
'edda_16b', 0, '16', 'gg_edda_16b', 'cs_edda_16b', 'cs_edda_16a', 'cs_edda_16b', 7536748, 256, 65952, 'エッダ', 'エッダ', 0, 0, 0, 'ha_edda_16b', 270481475, 0, 0, 0, 0, 16
'pasta_16a', 0, '16', 'gg_pasta_16a', 'cs_pasta_16a', 'cs_pasta_16a', 'cs_pasta_16b', 10158204, 257, 417, 'エレメンツ', 'えれ麺つ', 0, 0, 0, 'ha_pasta_16a', 270481475, 0, 0, 0, 0, 16
'pasta_16b', 0, '16', 'gg_pasta_16b', 'cs_pasta_16b', 'cs_pasta_16a', 'cs_pasta_16b', 10158204, 257, 65953, 'エレメンツ', 'えれ麺つ', 0, 0, 0, 'ha_pasta_16b', 270481475, 0, 0, 0, 0, 16
'chip_16a', 0, '16', 'gg_chip_16a', 'cs_chip_16a', 'cs_chip_16a', 'cs_chip_16b', 8978564, 256, 418, 'チップ', 'チップ', 0, 0, 0, 'ha_chip_16a', 270481475, 0, 0, 0, 0, 16
'chip_16b', 0, '16', 'gg_chip_16b', 'cs_chip_16b', 'cs_chip_16a', 'cs_chip_16b', 8978564, 256, 65954, 'チップ', 'チップ', 0, 0, 0, 'ha_chip_16b', 270481475, 0, 0, 0, 0, 16
'izumi_16a', 0, '16', 'gg_izumi_16a', 'cs_izumi_16a', 'cs_izumi_16a', 'cs_izumi_16b', 7274607, 256, 419, 'イズミサン', 'いずみさん', 0, 0, 0, 'ha_izumi_16a', 270481475, 0, 0, 0, 0, 16
'izumi_16b', 0, '16', 'gg_izumi_16b', 'cs_izumi_16b', 'cs_izumi_16a', 'cs_izumi_16b', 7274607, 256, 65955, 'イズミサン', 'いずみさん', 0, 0, 0, 'ha_izumi_16b', 270481475, 0, 0, 0, 0, 16
'popcon_16a', 0, '16', 'gg_popcon_16a', 'cs_popcon_16a', 'cs_popcon_16a', 'cs_popcon_16b', 10289277, 256, 420, 'ポプコン', 'ポプコン', 0, 0, 0, 'ha_popcon_16a', 270481475, 0, 0, 0, 0, 16
'popcon_16b', 0, '16', 'gg_popcon_16b', 'cs_popcon_16b', 'cs_popcon_16a', 'cs_popcon_16b', 10289277, 256, 65956, 'ポプコン', 'ポプコン', 0, 0, 0, 'ha_popcon_16b', 270481475, 0, 0, 0, 0, 16
'lena_16a', 0, '16', 'gg_lena_16a', 'cs_lena_16a', 'cs_lena_16a', 'cs_lena_16b', 7667844, 256, 421, 'レナ', 'レナ', 0, 0, 0, 'ha_lena_16a', 270481475, 0, 0, 0, 0, 16
'lena_16b', 0, '16', 'gg_lena_16b', 'cs_lena_16b', 'cs_lena_16a', 'cs_lena_16b', 7667844, 256, 65957, 'レナ', 'レナ', 0, 0, 0, 'ha_lena_16b', 270481475, 0, 0, 0, 0, 16
'yuli_16a', 0, '16', 'gg_yuli_16a', 'cs_yuli_16a', 'cs_yuli_16a', 'cs_yuli_16b', 6226020, 256, 393231, 'ユーリ', 'ユーリ', 0, 0, 0, 'ha_yuli_16a', 270481475, 0, 0, 0, 0, 16
'yuli_16b', 0, '16', 'gg_yuli_16b', 'cs_yuli_16b', 'cs_yuli_16a', 'cs_yuli_16b', 6226020, 256, 458767, 'ユーリ', 'ユーリ', 0, 0, 0, 'ha_yuli_16b', 270481475, 0, 0, 0, 0, 16
'king_16a', 0, '16', 'gg_king_16a', 'cs_king_16a', 'cs_king_16a', 'cs_king_16b', 6553685, 257, 1179652, 'キング', 'キング', 0, 0, 0, 'ha_king_16a', 270481475, 0, 0, 0, 0, 16
'king_16b', 0, '16', 'gg_king_16b', 'cs_king_16b', 'cs_king_16a', 'cs_king_16b', 6553685, 257, 1245188, 'キング', 'キング', 0, 0, 0, 'ha_king_16b', 270481475, 0, 0, 0, 0, 16
'mary_16a', 0, '16', 'gg_mary_16a', 'cs_mary_16a', 'cs_mary_16a', 'cs_mary_16b', 9830520, 256, 1376258, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_16a', 270481475, 0, 0, 0, 0, 16
'mary_16b', 0, '16', 'gg_mary_16b', 'cs_mary_16b', 'cs_mary_16a', 'cs_mary_16b', 9830520, 256, 1441794, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_16b', 270481475, 0, 0, 0, 0, 16
'kagome_16a', 0, '16', 'gg_kagome_16a', 'cs_kagome_16a', 'cs_kagome_16a', 'cs_kagome_16b', 6226075, 256, 131177, 'カゴメ', 'かごめ', 0, 0, 0, 'ha_kagome_16a', 270481475, 0, 0, 0, 0, 16
'kagome_16b', 0, '16', 'gg_kagome_16b', 'cs_kagome_16b', 'cs_kagome_16a', 'cs_kagome_16b', 6226075, 256, 196713, 'カゴメ', 'かごめ', 0, 0, 0, 'ha_kagome_16b', 270481475, 0, 0, 0, 0, 16
'rie_16a', 0, '16', 'gg_rie_16a', 'cs_rie_16a', 'cs_rie_16a', 'cs_rie_16b', 5898330, 257, 1310725, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_16a', 270481475, 0, 0, 0, 0, 16
'rie_16b', 0, '16', 'gg_rie_16b', 'cs_rie_16b', 'cs_rie_16a', 'cs_rie_16b', 5898330, 257, 1376261, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_16b', 270481475, 0, 0, 0, 0, 16
'sanae_16a', 0, '16', 'gg_sanae_16a', 'cs_sanae_16a', 'cs_sanae_16a', 'cs_sanae_16b', 5898370, 257, 1245190, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sanae_16a', 270481475, 0, 0, 0, 0, 16
'sanae_16b', 0, '16', 'gg_sanae_16b', 'cs_sanae_16b', 'cs_sanae_16a', 'cs_sanae_16b', 5898370, 257, 1310726, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sanae_16b', 270481475, 0, 0, 0, 0, 16
'rave_16a', 0, '16', 'gg_rave_16a', 'cs_rave_16a', 'cs_rave_16a', 'cs_rave_16b', 8192080, 257, 589833, 'レイヴガール', 'レイヴガール', 0, 0, 0, 'ha_rave_16a', 270481475, 0, 0, 0, 0, 16
'rave_16b', 0, '16', 'gg_rave_16b', 'cs_rave_16b', 'cs_rave_16a', 'cs_rave_16b', 8192080, 257, 655369, 'レイヴガール', 'レイヴガール', 0, 0, 0, 'ha_rave_16b', 270481475, 0, 0, 0, 0, 16
'lisa_16a', 0, '16', 'gg_lisa_16a', 'cs_lisa_16a', 'cs_lisa_16a', 'cs_lisa_16b', 6553730, 256, 196676, 'リサ', 'リサ', 0, 0, 0, 'ha_lisa_16a', 270481475, 0, 0, 0, 0, 16
'lisa_16b', 0, '16', 'gg_lisa_16b', 'cs_lisa_16b', 'cs_lisa_16a', 'cs_lisa_16b', 6553730, 256, 262212, 'リサ', 'リサ', 0, 0, 0, 'ha_lisa_16b', 270481475, 0, 0, 0, 0, 16
'karli_16a', 0, '16', 'gg_karli_16a', 'cs_karli_16a', 'cs_karli_16a', 'cs_karli_16b', 7536745, 257, 131113, 'カーリー', 'カーリー', 10, 0, 0, 'ha_karli_16a', 270481475, 0, 0, 0, 0, 16
'karli_16b', 0, '16', 'gg_karli_16b', 'cs_karli_16b', 'cs_karli_16a', 'cs_karli_16b', 7536745, 257, 196649, 'カーリー', 'カーリー', 10, 0, 0, 'ha_karli_16b', 270481475, 0, 0, 0, 0, 16
'piej_16a', 0, '16', 'gg_piej_16a', 'cs_piej_16a', 'cs_piej_16a', 'cs_piej_16b', 12779640, 256, 327706, 'ピエールジル', 'ピエール＆ジル', 0, 0, 0, 'ha_piej_16a', 270481475, 0, 0, 0, 0, 16
'piej_16b', 0, '16', 'gg_piej_16b', 'cs_piej_16b', 'cs_piej_16a', 'cs_piej_16b', 12779640, 256, 393242, 'ピエールジル', 'ピエール＆ジル', 0, 0, 0, 'ha_piej_16b', 270481475, 0, 0, 0, 0, 16
'karoyan_16a', 0, '16', 'gg_karoyan_16a', 'cs_karoyan_16a', 'cs_karoyan_16a', 'cs_karoyan_16b', 9502850, 257, 422, 'カロリーヌヤンゲルス', 'カロリーヌ＆ヤンゲルス', 0, 0, 0, 'ha_karoyan_16a', 270481475, 0, 0, 0, 0, 16
'karoyan_16b', 0, '16', 'gg_karoyan_16b', 'cs_karoyan_16b', 'cs_karoyan_16a', 'cs_karoyan_16b', 9502850, 289, 65958, 'カロリーヌヤンゲルス', 'カロリーヌ＆ヤンゲルス', 0, 0, 0, 'ha_karoyan_16b', 270481475, 0, 0, 0, 0, 16
'tako_16a', 0, '16', 'gg_tako_16a', 'cs_tako_16a', 'cs_tako_16a', 'cs_tako_16b', 7536755, 256, 423, 'ターコ', 'ター子', 0, 0, 0, 'ha_tako_16a', 270481475, 0, 0, 0, 0, 16
'tako_16b', 0, '16', 'gg_tako_16b', 'cs_tako_16b', 'cs_tako_16a', 'cs_tako_16b', 7536755, 256, 65959, 'ターコ', 'ター子', 0, 0, 0, 'ha_tako_16b', 270481475, 0, 0, 0, 0, 16
'maro_16a', 0, '16', 'gg_maro_16a', 'cs_maro_16a', 'cs_maro_16a', 'cs_maro_16b', 8257673, 256, 424, 'ケリマロ', 'ケリマロ', 0, 0, 0, 'ha_maro_16a', 270481475, 0, 0, 0, 0, 16
'maro_16b', 0, '16', 'gg_maro_16b', 'cs_maro_16b', 'cs_maro_16a', 'cs_maro_16b', 8257673, 256, 65960, 'ケリマロ', 'ケリマロ', 0, 0, 0, 'ha_maro_16b', 270481475, 0, 0, 0, 0, 16
'kakeru_16a', 0, '16', 'gg_kakeru_16a', 'cs_kakeru_16a', 'cs_kakeru_16a', 'cs_kakeru_16b', 5898350, 256, 425, 'カケルクン', 'カケルくん', 0, 0, 0, 'ha_kakeru_16a', 270481475, 0, 0, 0, 0, 16
'kakeru_16b', 0, '16', 'gg_kakeru_16b', 'cs_kakeru_16b', 'cs_kakeru_16a', 'cs_kakeru_16b', 5898350, 256, 65961, 'カケルクン', 'カケルくん', 0, 0, 0, 'ha_kakeru_16b', 270481475, 0, 0, 0, 0, 16
'hara_16a', 0, '16', 'gg_hara_16a', 'cs_hara_16a', 'cs_hara_16a', 'cs_hara_16b', 7864495, 256, 426, 'ハラヘッタ', 'ハラ＝ヘッタ', 0, 0, 0, 'ha_hara_16a', 270481475, 0, 0, 0, 0, 16
'hara_16b', 0, '16', 'gg_hara_16b', 'cs_hara_16b', 'cs_hara_16a', 'cs_hara_16b', 7864495, 256, 65962, 'ハラヘッタ', 'ハラ＝ヘッタ', 0, 0, 0, 'ha_hara_16b', 270481475, 0, 0, 0, 0, 16
'magical_16', 2, '16', 'gg_magical_16', 'cs_miracle4_16', 'cs_magical_16a', 'cs_magical_16b', 7864445, 256, 3801087, 'マジカル４', 'マジカル★４', 0, 0, 0, 'ha_magical_16', 270481475, 0, 0, 0, 0, 16
'jazz_16a', 0, '16', 'gg_jazz_16a', 'cs_jazz_16a', 'cs_jazz_16a', 'cs_jazz_16b', 6094964, 256, 427, 'スモーク', 'スモーク', 0, 0, 0, 'ha_jazz_16a', 270481475, 0, 0, 0, 0, 16
'jazz_16b', 0, '16', 'gg_jazz_16b', 'cs_jazz_16b', 'cs_jazz_16a', 'cs_jazz_16b', 6094964, 256, 65963, 'スモーク', 'スモーク', 0, 0, 0, 'ha_jazz_16b', 270481475, 0, 0, 0, 0, 16
'kojiro_16a', 0, '16', 'gg_kojiro_16a', 'cs_kojiro_16a', 'cs_kojiro_16a', 'cs_kojiro_16b', 13631563, 256, 428, 'コジロー', '小次郎', 0, 0, 0, 'ha_kojiro_16a', 270481475, 0, 0, 0, 0, 16
'kojiro_16b', 0, '16', 'gg_kojiro_16b', 'cs_kojiro_16b', 'cs_kojiro_16a', 'cs_kojiro_16b', 13631563, 256, 65964, 'コジロー', '小次郎', 0, 0, 0, 'ha_kojiro_16b', 270481475, 0, 0, 0, 0, 16
'pandeth_16a', 0, '16', 'gg_pandeth_16a', 'cs_pandeth_16a', 'cs_pandeth_16a', 'cs_pandeth_16b', 7536765, 257, 429, 'パンデス', 'パンデス', 0, 0, 0, 'ha_pandeth_16a', 270481475, 0, 0, 0, 0, 16
'pandeth_16b', 0, '16', 'gg_pandeth_16b', 'cs_pandeth_16b', 'cs_pandeth_16a', 'cs_pandeth_16b', 7536765, 257, 65965, 'パンデス', 'パンデス', 0, 0, 0, 'ha_pandeth_16b', 270481475, 0, 0, 0, 0, 16
'zina_16a', 0, '16', 'gg_zina_16a', 'cs_zina_16a', 'cs_zina_16a', 'cs_zina_16b', 7864430, 257, 430, 'ジーナ', 'ジーナ', 0, 0, 0, 'ha_zina_16a', 270481475, 0, 0, 0, 0, 16
'zina_16b', 0, '16', 'gg_zina_16b', 'cs_zina_16b', 'cs_zina_16a', 'cs_zina_16b', 7864430, 257, 65966, 'ジーナ', 'ジーナ', 0, 0, 0, 'ha_zina_16b', 270481475, 0, 0, 0, 0, 16
'sweets_16a', 0, '16', 'gg_sweets_16a', 'cs_sweets_16a', 'cs_sweets_16a', 'cs_sweets_16b', 14418048, 256, 431, 'スウィーツ', 'スウィーツ', 0, 0, 0, 'ha_sweets_16a', 270481475, 0, 0, 0, 0, 16
'sweets_16b', 0, '16', 'gg_sweets_16b', 'cs_sweets_16b', 'cs_sweets_16a', 'cs_sweets_16b', 14418048, 256, 65967, 'スウィーツ', 'スウィーツ', 0, 0, 0, 'ha_sweets_16b', 270481475, 0, 0, 0, 0, 16
'bubbles_16a', 0, '16', 'gg_bubbles_16a', 'cs_bubbles_16a', 'cs_bubbles_16a', 'cs_bubbles_16b', 6553755, 256, 432, 'バブルス', 'バブルス', 0, 0, 0, 'ha_bubbles_16a', 270481475, 0, 0, 0, 0, 16
'bubbles_16b', 0, '16', 'gg_bubbles_16b', 'cs_bubbles_16b', 'cs_bubbles_16a', 'cs_bubbles_16b', 6553755, 256, 65968, 'バブルス', 'バブルス', 0, 0, 0, 'ha_bubbles_16b', 270481475, 0, 0, 0, 0, 16
'hajime_16a', 0, '16', 'gg_hajime_16a', 'cs_hajime_16a', 'cs_hajime_16a', 'cs_hajime_16b', 4915360, 256, 131345, 'ハジメ', 'ハジメ', 0, 0, 0, 'ha_hajime_16a', 270481475, 0, 0, 0, 0, 16
'hajime_16b', 0, '16', 'gg_hajime_16b', 'cs_hajime_16b', 'cs_hajime_16a', 'cs_hajime_16b', 4915360, 256, 196881, 'ハジメ', 'ハジメ', 0, 0, 0, 'ha_hajime_16b', 270481475, 0, 0, 0, 0, 16
'fatima_16a', 0, '16', 'gg_fatima_16a', 'cs_fatima_16a', 'cs_fatima_16a', 'cs_fatima_16b', 6226060, 257, 433, 'ファティマ', 'ファティマ', 0, 0, 0, 'ha_fatima_16a', 270481475, 0, 0, 0, 0, 16
'fatima_16b', 0, '16', 'gg_fatima_16b', 'cs_fatima_16b', 'cs_fatima_16a', 'cs_fatima_16b', 6226060, 257, 65969, 'ファティマ', 'ファティマ', 0, 0, 0, 'ha_fatima_16b', 270481475, 0, 0, 0, 0, 16
'tent_16a', 0, '16', 'gg_tent_16a', 'cs_tent_16a', 'cs_tent_16a', 'cs_tent_16b', 6553705, 256, 434, 'テントカント', 'テント・カント', 35, 0, 0, 'ha_tent_16a', 270481475, 0, 0, 0, 0, 16
'tent_16b', 0, '16', 'gg_tent_16b', 'cs_tent_16b', 'cs_tent_16a', 'cs_tent_16b', 6553705, 256, 65970, 'テントカント', 'テント・カント', 35, 0, 0, 'ha_tent_16b', 270481475, 0, 0, 0, 0, 16
'end_16', 2, '16', 'gg_end_16', 'cs_murai_16a', 'cs_end_16a', 'cs_end_16b', 8192120, 273, 3866623, 'ポップンドリーム', 'ポップンドリーム', 0, 0, 0, 'ha_end_16', 270481475, 0, 0, 0, 0, 16
'suisei_16a', 0, '16', 'gg_suisei_16a', 'cs_suisei_16a', 'cs_suisei_16a', 'cs_suisei_16b', 5898380, 256, 435, 'スイセイローラ', '彗星ローラ', 0, 0, 0, 'ha_suisei_16a', 270481475, 0, 0, 0, 0, 16
'suisei_16b', 0, '16', 'gg_suisei_16b', 'cs_suisei_16b', 'cs_suisei_16a', 'cs_suisei_16b', 5898380, 256, 65971, 'スイセイローラ', '彗星ローラ', 0, 0, 0, 'ha_suisei_16b', 270481475, 0, 0, 0, 0, 16
'timer_16a', 0, '16', 'gg_timer_16a', 'cs_timer_16a', 'cs_timer_16a', 'cs_timer_16b', 10485875, 256, 262168, 'タイマー', 'タイマー', 0, 0, 0, 'ha_timer_16a', 270481475, 0, 0, 0, 0, 16
'timer_16b', 0, '16', 'gg_timer_16b', 'cs_timer_16b', 'cs_timer_16a', 'cs_timer_16b', 10485875, 256, 327704, 'タイマー', 'タイマー', 0, 0, 0, 'ha_timer_16b', 270481475, 0, 0, 0, 0, 16
'risette_16a', 0, '16', 'gg_risette_16a', 'cs_risette_16a', 'cs_risette_16a', 'cs_risette_16b', 5243030, 256, 262172, 'リゼット', 'リゼット', 0, 0, 0, 'ha_risette_16a', 270481475, 0, 0, 0, 0, 16
'risette_16b', 0, '16', 'gg_risette_16b', 'cs_risette_16b', 'cs_risette_16a', 'cs_risette_16b', 5243030, 256, 327708, 'リゼット', 'リゼット', 0, 0, 0, 'ha_risette_16b', 270481475, 0, 0, 0, 0, 16
'mzd_161', 2, '16', 'gg_mzd_161', 'cs_mzdelegos_16', 'cs_mzd_161a', 'cs_mzd_161b', 5898368, 256, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_161', 270481475, 0, 0, 0, 0, 16
'mzd_162', 2, '16', 'gg_mzd_162', 'cs_mzdjig_16', 'cs_mzd_162a', 'cs_mzd_162b', 7864485, 256, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_162', 270481475, 0, 0, 0, 0, 16
'mzd_163', 2, '16', 'gg_mzd_163', 'cs_mzdjtechno_16', 'cs_mzd_163a', 'cs_mzd_163b', 5243035, 256, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_163', 270481475, 0, 0, 0, 0, 16
'mzd_164', 2, '16', 'gg_mzd_164', 'cs_mzdspy_16', 'cs_mzd_164a', 'cs_mzd_164b', 7209135, 256, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_164', 270481475, 0, 0, 0, 0, 16
'mzd_165', 2, '16', 'gg_mzd_165', 'cs_mzdhiprock_16', 'cs_mzd_165a', 'cs_mzd_165b', 5898295, 256, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_165', 270481475, 0, 0, 0, 0, 16
'mzd_16', 0, '16', 'gg_mzd_16', 'cs_mzd_16', 'cs_mzd_16a', 'cs_mzd_16b', 5898380, 256, 655371, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_16', 270481475, 0, 0, 0, 0, 16
'mzd_15', 0, '16', 'gg_mzd_15', 'cs_mzd_15', 'cs_mzd_15a', 'cs_mzd_15b', 8519780, 256, 720907, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_15', 270481475, 0, 0, 0, 0, 15
'house_16', 0, '16', 'gg_house_16', 'cs_house_16', 'cs_house_16a', 'cs_house_16b', 6160470, 256, 436, 'ハウスガール', 'ハウスガール', 0, 0, 0, 'ha_house_16', 270481475, 0, 0, 0, 0, 16
'fili_16', 0, '16', 'gg_fili_16', 'cs_fili_16', 'cs_fili_16a', 'cs_fili_16b', 6422626, 257, 131471, 'フィリ', 'フィリ', 0, 0, 0, 'ha_fili_16', 270481475, 0, 0, 0, 0, 16
'blind_16a', 1024, '16', 'gg_blind_16a', 'cs_blind_16a', 'cs_blind_16a', 'cs_blind_16b', 6226005, 289, 437, 'ノクス', 'ノクス', 0, 0, 0, 'ha_blind_16a', 270481475, 0, 0, 0, 0, 16
'blind_16b', 1024, '16', 'gg_blind_16b', 'cs_blind_16b', 'cs_blind_16a', 'cs_blind_16b', 6226095, 289, 65973, 'マタン', 'マタン', 0, 0, 0, 'ha_blind_16b', 270481475, 0, 0, 0, 0, 16
'sigsig_16', 1024, '16', 'gg_sigsig_16', 'cs_sigsig_16', 'cs_sigsig_16a', 'cs_sigsig_16b', 6881345, 289, 438, 'シグシグ', 'ＳｉｇＳｉｇ', 0, 0, 0, 'ha_sigsig_16', 270481475, 0, 0, 0, 0, 16
'tran_16', 1024, '16', 'gg_tran_16', 'cs_tran_16', 'cs_tran_16a', 'cs_tran_16b', 6881400, 256, 327712, 'トラン', 'トラン', 72, 0, 0, 'ha_tran_16', 270481475, 0, 0, 0, 0, 16
'emi_16', 1024, '16', 'gg_emi_16', 'cs_emi_16', 'cs_emi_16a', 'cs_emi_16b', 3276928, 256, 439, 'エミ', 'エミ', 0, 0, 0, 'ha_emi_16', 270481475, 0, 0, 0, 0, 16
'nakaji_16', 1024, '16', 'gg_nakaji_16', 'cs_nakaji_16', 'cs_nakaji_16a', 'cs_nakaji_16b', 7077984, 256, 131371, 'ナナシ', 'ナナシ', 0, 0, 0, 'ha_nakaji_16', 270481475, 0, 0, 0, 0, 16
'tamaki_16', 1024, '16', 'gg_tamaki_16', 'cs_tamaki_16', 'cs_tamaki_16a', 'cs_tamaki_16b', 6946904, 288, 440, 'タマキ', 'たまき', 0, 0, 0, 'ha_tamaki_16', 270481475, 0, 0, 0, 0, 16
'aya_16', 0, '16', 'gg_aya_16', 'cs_aya_16', 'cs_aya_16a', 'cs_aya_16b', 5243005, 256, 524301, 'アヤ', 'アヤ', 0, 0, 0, 'ha_aya_16', 270481475, 0, 0, 0, 0, 16
'sorasumi_16a', 0, '16', 'gg_sorasumi_16a', 'cs_sorasumi_16a', 'cs_sorasumi_16a', 'cs_sorasumi_16b', 7209030, 256, 441, 'イクエ', '育江', 0, 0, 0, 'ha_sorasumi_16a', 270481475, 0, 0, 0, 0, 16
'sorasumi_16b', 0, '16', 'gg_sorasumi_16b', 'cs_sorasumi_16b', 'cs_sorasumi_16a', 'cs_sorasumi_16b', 7209030, 288, 65977, 'イクエ', '育江', 0, 0, 0, 'ha_sorasumi_16b', 270481475, 0, 0, 0, 0, 16
'dto_16', 0, '16', 'gg_dto_16', 'cs_dto_16', 'cs_dto_16a', 'cs_dto_16b', 6881435, 256, 131268, 'ディーティーオー', 'ＤＴＯ', 24, 0, 0, 'ha_dto_16', 270481475, 0, 0, 0, 0, 16
'otoko_16', 0, '16', 'gg_otoko_16', 'cs_otoko_16', 'cs_otoko_16a', 'cs_otoko_16b', 6488193, 256, 196689, 'オトコマン', 'おとこマン', 0, 0, 0, 'ha_otoko_16', 270481475, 0, 0, 0, 0, 16
'momoko_16', 0, '16', 'gg_momoko_16', 'cs_momoko_16', 'cs_momoko_16a', 'cs_momoko_16b', 8192135, 256, 262257, 'モモコサン', 'モモコさん', 0, 0, 0, 'ha_momoko_16', 270481475, 0, 0, 0, 0, 16
'dick_psa', 4, 'popnstage10_', 'gg_dick_psa', 'cs_dick_psa', 'cs_dick_psa', 'cs_dick_psb', 6750311, 0, 442, 'ディック', 'ディック', 0, 0, 0, 'ha_dick_psa', 270481475, 0, 0, 0, 0, 16
'dick_psb', 4, 'popnstage10_', 'gg_dick_psb', 'cs_dick_psb', 'cs_dick_psa', 'cs_dick_psb', 6750311, 0, 65978, 'ディック', 'ディック', 0, 0, 0, 'ha_dick_psb', 270481475, 0, 0, 0, 0, 16
